Time_s,Fx,Fy,Fz,Tx,Ty,Tz
9.3792,-19.92327117919922,-13.525723457336426,-88.48492431640625,1.5728492736816406,-4.176401138305664,-0.027263347059488297
9.3949,-19.313762664794922,-13.193799018859863,-86.92725372314453,1.5494439601898193,-4.138160228729248,-0.02626616135239601
9.3949,-19.373340606689453,-13.20439624786377,-85.94983673095703,1.5126402378082275,-4.088521480560303,-0.02608722820878029
9.3949,-19.52924346923828,-12.104687690734863,-85.02185821533203,1.5310239791870117,-4.038263320922852,-0.02530032768845558
9.3949,-19.513744354248047,-12.268109321594238,-83.79581451416016,1.4809579849243164,-3.9869918823242188,-0.02372831478714943
9.395,-18.712142944335938,-11.934338569641113,-82.67076873779297,1.473289132118225,-3.969585418701172,-0.01279938593506813
9.395,-18.505821228027344,-11.437939643859863,-81.0602798461914,1.4466931819915771,-3.9174535274505615,-0.007843319326639175
9.4103,-18.829906463623047,-11.7761812210083,-79.56976318359375,1.4150853157043457,-3.863703489303589,-0.010552231222391129
9.4103,-18.25302505493164,-11.1945161819458,-78.45382690429688,1.3984203338623047,-3.829710006713867,-0.010798279196023941
9.4103,-17.623180389404297,-10.844868659973145,-76.8921127319336,1.387067198753357,-3.791865825653076,-0.007366243749856949
9.4103,-17.635730743408203,-9.859013557434082,-75.4056625366211,1.3822311162948608,-3.7331717014312744,-0.004537288099527359
9.4104,-17.297618865966797,-10.26842212677002,-73.98145294189453,1.3382869958877563,-3.678990602493286,-0.014334384351968765
9.4104,-16.492046356201172,-10.104741096496582,-72.68192291259766,1.3120204210281372,-3.6399927139282227,-0.006020311266183853
9.4122,-16.134689331054688,-9.710553169250488,-71.38409423828125,1.2823171615600586,-3.589534282684326,-0.013743344694375992
9.4259,-16.519973754882812,-9.185574531555176,-69.59532928466797,1.2678390741348267,-3.5009143352508545,-0.00979626551270485
9.426,-15.89145565032959,-8.383061408996582,-67.78311157226562,1.2481999397277832,-3.46480393409729,-0.011113349348306656
9.426,-15.801262855529785,-8.649907112121582,-66.6243667602539,1.2054351568222046,-3.398397207260132,-0.010332230478525162
9.426,-15.024775505065918,-8.0726900100708,-65.2566146850586,1.178873062133789,-3.3688557147979736,-0.009083334356546402
9.426,-15.53783130645752,-7.548367500305176,-63.53462219238281,1.1479401588439941,-3.2825210094451904,-0.010766331106424332
9.4272,-15.465460777282715,-7.419964790344238,-62.12043762207031,1.1072732210159302,-3.217449188232422,-0.015553180128335953
9.4433,-14.996663093566895,-6.8143510818481445,-60.50926971435547,1.0831389427185059,-3.157735586166382,-0.021714333444833755
9.4433,-13.834437370300293,-7.082756996154785,-58.886505126953125,1.0306830406188965,-3.1384565830230713,-0.020949367433786392
9.4434,-14.329716682434082,-6.208722114562988,-57.740623474121094,1.0105830430984497,-3.044039249420166,-0.019733253866434097
9.4434,-13.88245677947998,-5.819993019104004,-56.50841522216797,0.9787707328796387,-2.9988763332366943,-0.018584374338388443
9.4434,-13.587471961975098,-5.145482063293457,-54.8350830078125,0.9581069946289062,-2.935326337814331,-0.02317732945084572
9.4434,-13.543112754821777,-5.522366523742676,-53.24759292602539,0.8854420185089111,-2.8646862506866455,-0.015521291643381119
9.4444,-13.251896858215332,-4.984650611877441,-51.57591247558594,0.8616921901702881,-2.7943804264068604,-0.02499622479081154
9.451,-12.487078666687012,-5.164162635803223,-50.29630661010742,0.8013248443603516,-2.736189126968384,-0.020107273012399673
9.451,-12.1779146194458,-4.356911659240723,-48.810096740722656,0.7924600839614868,-2.667889356613159,-0.03013027086853981
9.4675,-12.477036476135254,-4.606415748596191,-47.22713851928711,0.7313570976257324,-2.5779366493225098,-0.024882260710000992
9.4675,-11.337359428405762,-3.625626564025879,-45.99195098876953,0.7186340093612671,-2.5278944969177246,-0.03049624338746071
9.4675,-11.570708274841309,-3.188225746154785,-44.46133804321289,0.6886310577392578,-2.4426515102386475,-0.028043273836374283
9.4676,-11.129433631896973,-3.0223207473754883,-42.933128356933594,0.6407840251922607,-2.3656136989593506,-0.024790290743112564
9.4676,-10.50582218170166,-2.812615394592285,-41.45683288574219,0.609595775604248,-2.285886526107788,-0.03746131435036659
9.4676,-9.808754920959473,-2.2475900650024414,-40.49579620361328,0.567983865737915,-2.2227728366851807,-0.032040271908044815
9.4676,-8.949246406555176,-1.553574562072754,-38.825843811035156,0.5360219478607178,-2.1649863719940186,-0.03491026535630226
9.4692,-9.34250259399414,-1.831852912902832,-37.31723403930664,0.4780338704586029,-2.046168088912964,-0.03527430072426796
9.4836,-8.679100036621094,-1.129542350769043,-36.16332244873047,0.4482260048389435,-1.9739470481872559,-0.036301348358392715
9.4837,-7.948681831359863,-1.4932756423950195,-34.51353454589844,0.3834839165210724,-1.8916141986846924,-0.034127239137887955
9.4837,-8.14612102508545,-0.7948122024536133,-33.68409729003906,0.36724093556404114,-1.7903271913528442,-0.03916725888848305
9.4838,-7.117147445678711,-0.738245964050293,-31.192607879638672,0.32258179783821106,-1.7263212203979492,-0.03795326128602028
9.4838,-7.247925758361816,-0.5026445388793945,-30.54525375366211,0.2960939109325409,-1.6399211883544922,-0.04791726544499397
9.4853,-6.981480598449707,0.16674518585205078,-29.00448989868164,0.28588899970054626,-1.5639374256134033,-0.04441629722714424
9.499,-5.733362197875977,-0.6440114974975586,-27.77078628540039,0.22701892256736755,-1.5230909585952759,-0.04930426552891731
9.4991,-6.197600364685059,-0.1685495376586914,-26.870906829833984,0.22520002722740173,-1.4258971214294434,-0.04650228098034859
9.4992,-5.828794479370117,-0.3017396926879883,-25.831470489501953,0.21067604422569275,-1.3587939739227295,-0.04067828133702278
9.4992,-4.745031356811523,-0.30705928802490234,-24.76828384399414,0.2079889476299286,-1.3258432149887085,-0.04263927415013313
9.4992,-4.817917823791504,-0.28534984588623047,-23.405963897705078,0.19800391793251038,-1.2574501037597656,-0.046631280332803726
9.5002,-4.944047927856445,-0.3695411682128906,-22.365467071533203,0.1904689371585846,-1.1861270666122437,-0.040884289890527725
9.5147,-5.087611198425293,-0.802495002746582,-21.64068603515625,0.18295297026634216,-1.1077079772949219,-0.04315328970551491
9.5148,-4.310118675231934,-0.4448070526123047,-20.643634796142578,0.19808682799339294,-1.0712511539459229,-0.03131828084588051
9.5148,-4.143113136291504,-0.4239845275878906,-20.0877685546875,0.20400086045265198,-1.0281044244766235,-0.03879629448056221
9.5148,-4.238547325134277,-0.4929847717285156,-19.167884826660156,0.2104579508304596,-0.9607332944869995,-0.030541282147169113
9.5148,-3.987818717956543,-0.9627103805541992,-18.30319595336914,0.19445988535881042,-0.9178170561790466,-0.02880825474858284
9.5151,-3.7215027809143066,-1.4195365905761719,-17.18054962158203,0.18648186326026917,-0.8752431869506836,-0.027193274348974228
9.5304,-3.1130709648132324,-0.8639631271362305,-16.55809783935547,0.2062949240207672,-0.8450911641120911,-0.023109253495931625
9.5305,-3.231858253479004,-1.573073387145996,-15.887324333190918,0.18496790528297424,-0.7940421104431152,-0.023880254477262497
9.5305,-3.0411033630371094,-1.5276508331298828,-15.522440910339355,0.1885579526424408,-0.756415069103241,-0.027230266481637955
9.5305,-2.5652236938476562,-0.34590625762939453,-14.576354026794434,0.22925791144371033,-0.7283490896224976,-0.02382827177643776
9.5305,-2.362133026123047,-2.0643863677978516,-14.409955024719238,0.17859289050102234,-0.692797064781189,-0.028774265199899673
9.5305,-2.379293441772461,-0.7658500671386719,-13.464041709899902,0.22776886820793152,-0.663871169090271,-0.01819627359509468
9.5322,-2.6118545532226562,-0.9846773147583008,-13.107562065124512,0.2137438952922821,-0.6203250288963318,-0.0201832614839077
9.546,-2.9761972427368164,-1.4937334060668945,-12.495755195617676,0.20089885592460632,-0.5738871097564697,-0.02086826041340828
9.546,-2.3002986907958984,-1.0515623092651367,-12.557259559631348,0.22046390175819397,-0.5719471573829651,-0.0188472680747509
9.546,-2.0642004013061523,-1.171687126159668,-11.930312156677246,0.2135739028453827,-0.5638092160224915,-0.011988267302513123
9.546,-2.8782730102539062,-1.902602195739746,-11.705838203430176,0.18711194396018982,-0.5091662406921387,-0.017500270158052444
9.5461,-2.6580400466918945,-1.1660566329956055,-11.064539909362793,0.2287209928035736,-0.5005371570587158,-0.012584265321493149
9.5472,-1.3494482040405273,-1.5809745788574219,-10.35309886932373,0.22018292546272278,-0.5277600884437561,-0.012078255414962769
9.5619,-2.710211753845215,-1.3162736892700195,-10.5703763961792,0.22597792744636536,-0.4776471257209778,-0.004927258938550949
9.5619,-2.0420007705688477,-1.4108734130859375,-10.559796333312988,0.2355189025402069,-0.48897916078567505,-0.007217254489660263
9.562,-2.568057060241699,-1.8333921432495117,-10.052876472473145,0.23271992802619934,-0.47912710905075073,-0.0078122578561306
9.562,-3.0372161865234375,-2.0274572372436523,-9.748679161071777,0.22331395745277405,-0.4571301341056824,-0.005787264555692673
9.562,-2.846223831176758,-2.051459312438965,-10.692763328552246,0.237591952085495,-0.4695371389389038,-0.0012082569301128387
9.5622,-2.991166114807129,-1.6399688720703125,-9.667630195617676,0.2573959529399872,-0.4714270830154419,-0.0031772665679454803
9.5777,-3.2039504051208496,-1.8999605178833008,-9.986832618713379,0.25646790862083435,-0.46503305435180664,-0.0039772652089595795
9.5777,-3.1981191635131836,-2.07967472076416,-10.61284351348877,0.27105996012687683,-0.4767300486564636,0.003523733466863632
9.5777,-2.9006261825561523,-2.255875587463379,-10.0364408493042,0.2640930116176605,-0.48504817485809326,-2.127513289451599e-05
9.5777,-3.310474395751953,-1.7393531799316406,-10.223668098449707,0.2874819338321686,-0.4759540557861328,-0.004547271877527237
9.5777,-2.940093994140625,-1.65869140625,-9.89766788482666,0.29313787817955017,-0.49414706230163574,0.0018247328698635101
9.5778,-3.55277156829834,-2.1344079971313477,-10.15880298614502,0.280554860830307,-0.480674147605896,-0.0008192621171474457
9.5936,-3.712456226348877,-1.8389606475830078,-10.150256156921387,0.2989588677883148,-0.483812153339386,-0.003899257630109787
9.5936,-3.798813819885254,-1.882181167602539,-10.465455055236816,0.30293890833854675,-0.4868791103363037,-0.002156246453523636
9.5937,-3.763594150543213,-1.3276004791259766,-10.967696189880371,0.32045599818229675,-0.49258512258529663,-0.003994245082139969
9.5937,-4.348057746887207,-2.1038942337036133,-11.22356128692627,0.2924729287624359,-0.49819910526275635,-0.005990263074636459
9.5937,-3.939406394958496,-1.8482542037963867,-11.574109077453613,0.3190098702907562,-0.5389031171798706,-0.010347258299589157
9.5937,-4.025507926940918,-2.06081485748291,-11.317227363586426,0.2987288534641266,-0.5605301856994629,-0.005817268043756485
9.5951,-3.6118335723876953,-1.555018424987793,-12.116044044494629,0.3115999400615692,-0.6113982200622559,-0.009029258042573929
9.6086,-4.47916316986084,-1.888174057006836,-12.683812141418457,0.3015519082546234,-0.6107452511787415,-0.022714246064424515
9.6086,-4.467246055603027,-1.6671056747436523,-13.427430152893066,0.30116888880729675,-0.6511381268501282,-0.025399278849363327
9.6086,-4.938567161560059,-1.7091569900512695,-14.364335060119629,0.318154901266098,-0.6674050092697144,-0.02818926051259041
9.6086,-5.411887168884277,-1.882695198059082,-14.615412712097168,0.29507991671562195,-0.6871910691261292,-0.030672241002321243
9.6086,-5.088505744934082,-1.5317268371582031,-15.22893238067627,0.29855599999427795,-0.7327690124511719,-0.0332912839949131
9.6102,-4.71146297454834,-1.2752094268798828,-15.769722938537598,0.3106759488582611,-0.781207263469696,-0.043986279517412186
9.6246,-5.73325252532959,-1.8738412857055664,-16.915626525878906,0.28308984637260437,-0.7871621251106262,-0.048719245940446854
9.6246,-6.375274658203125,-1.8419618606567383,-17.155628204345703,0.28514692187309265,-0.8048521280288696,-0.0583282895386219
9.6247,-5.949751853942871,-1.8831729888916016,-18.215347290039062,0.28661999106407166,-0.8509240746498108,-0.053651291877031326
9.6247,-5.870201110839844,-1.9273242950439453,-18.952877044677734,0.28324994444847107,-0.9011862277984619,-0.05725126340985298
9.6247,-5.411593437194824,-1.062936782836914,-19.17483139038086,0.3128379285335541,-0.9480490684509277,-0.06538629531860352
9.6251,-6.089481353759766,-1.9892892837524414,-20.56529998779297,0.2847839295864105,-0.9732471108436584,-0.06604829430580139
9.6403,-6.730867385864258,-1.410639762878418,-22.203819274902344,0.31491681933403015,-0.9839931726455688,-0.06898926198482513
9.6403,-5.933215141296387,-1.7505311965942383,-23.118087768554688,0.31374701857566833,-1.0550622940063477,-0.0756702572107315
9.6403,-6.5934295654296875,-1.840968132019043,-24.118629455566406,0.3219229280948639,-1.0839111804962158,-0.07048028707504272
9.6404,-7.158425331115723,-1.6211671829223633,-26.1298828125,0.34129390120506287,-1.1114202737808228,-0.0789932906627655
9.6404,-7.236507415771484,-1.8712244033813477,-27.685314178466797,0.3549029529094696,-1.1614112854003906,-0.08385729789733887
9.6404,-7.628284454345703,-2.5736608505249023,-29.385478973388672,0.3484710156917572,-1.1911200284957886,-0.08254528045654297
9.656,-7.2604217529296875,-3.0369749069213867,-31.253231048583984,0.35351184010505676,-1.2542831897735596,-0.09125925600528717
9.656,-7.798725128173828,-3.0637521743774414,-34.34394836425781,0.3637169301509857,-1.2923282384872437,-0.09690028429031372
9.6561,-7.519108772277832,-3.6573400497436523,-38.083656311035156,0.33586183190345764,-1.3316774368286133,-0.10072828829288483
9.6561,-7.897068977355957,-2.640355110168457,-43.817344665527344,0.3309098780155182,-1.3328571319580078,-0.10364830493927002
9.6561,-8.773268699645996,-3.9162416458129883,-50.876094818115234,0.2062869369983673,-1.2898200750350952,-0.11123627424240112
9.6562,-9.440757751464844,-4.647130012512207,-60.693572998046875,0.07481491565704346,-1.2176272869110107,-0.11704827845096588
9.6582,-12.29723834991455,-6.634243965148926,-73.11197662353516,-0.12744805216789246,-1.080396056175232,-0.1098162829875946
9.6721,-16.84146499633789,-8.288573265075684,-85.07433319091797,-0.29683005809783936,-0.9494391679763794,-0.08856026828289032
9.6721,-22.40219497680664,-12.251494407653809,-95.25916290283203,-0.4566471576690674,-0.9016411304473877,-0.054287273436784744
9.6721,-27.152973175048828,-15.077479362487793,-100.15686798095703,-0.45677730441093445,-1.0089824199676514,-0.013856325298547745
9.6721,-29.37850570678711,-16.56631851196289,-101.20233917236328,-0.33569303154945374,-1.2388910055160522,0.029900725930929184
9.6722,-28.687484741210938,-17.401588439941406,-100.55146789550781,-0.1758870780467987,-1.534742832183838,0.07135871052742004
9.6731,-27.404766082763672,-16.866653442382812,-99.8832778930664,-0.030419975519180298,-1.75337815284729,0.08866775035858154
9.6875,-25.162799835205078,-15.027920722961426,-102.6688232421875,0.061580806970596313,-1.8874493837356567,0.11817875504493713
9.6875,-24.351715087890625,-13.74101734161377,-105.95353698730469,0.020845741033554077,-1.8849494457244873,0.14392876625061035
9.6875,-22.975322723388672,-13.32985782623291,-111.08877563476562,-0.11471614241600037,-1.809626817703247,0.16541573405265808
9.6876,-22.388317108154297,-12.829384803771973,-115.5575942993164,-0.26807931065559387,-1.6702322959899902,0.17192572355270386
9.6876,-22.35696792602539,-14.033398628234863,-119.20169830322266,-0.43764516711235046,-1.5036711692810059,0.16741570830345154
9.6881,-21.956371307373047,-15.219531059265137,-121.90164947509766,-0.5327481627464294,-1.3685741424560547,0.14657175540924072
9.7031,-21.114974975585938,-17.152725219726562,-123.8617172241211,-0.588198184967041,-1.2665512561798096,0.12194070219993591
9.7031,-20.809783935546875,-18.3546142578125,-125.2296371459961,-0.5834392309188843,-1.1609718799591064,0.09489774703979492
9.7031,-20.208202362060547,-19.440170288085938,-126.24747467041016,-0.5515171885490417,-1.0903650522232056,0.058215733617544174
9.7031,-19.674999237060547,-19.27886962890625,-127.8236312866211,-0.46510007977485657,-1.02305006980896,0.02328970655798912
9.7032,-19.02303695678711,-20.04888153076172,-129.0334014892578,-0.4289969503879547,-0.9618520140647888,-0.0010922588407993317
9.7032,-19.188419342041016,-20.790752410888672,-130.3135986328125,-0.39416125416755676,-0.8860130906105042,-0.026411298662424088
9.7189,-20.326847076416016,-21.346561431884766,-132.7489013671875,-0.3578343689441681,-0.800307035446167,-0.03920326009392738
9.7189,-20.418292999267578,-22.487136840820312,-133.952880859375,-0.3473382294178009,-0.7763588428497314,-0.048715297132730484
9.719,-21.018539428710938,-22.287784576416016,-135.77076721191406,-0.28198304772377014,-0.7661242485046387,-0.06290525197982788
9.719,-22.01275634765625,-23.55660629272461,-136.9563751220703,-0.27399107813835144,-0.7759002447128296,-0.07267728447914124
9.719,-22.899944305419922,-23.38268280029297,-138.58482360839844,-0.21797612309455872,-0.7811181545257568,-0.07262027263641357
9.719,-22.682445526123047,-24.14358139038086,-139.5585174560547,-0.21009621024131775,-0.847726047039032,-0.07637223601341248
9.7201,-23.430389404296875,-24.42455291748047,-141.37522888183594,-0.1845512092113495,-0.8711831569671631,-0.08285030722618103
9.7346,-23.757572174072266,-24.857269287109375,-142.43576049804688,-0.17144814133644104,-0.8889532089233398,-0.08973830938339233
9.7346,-23.30648422241211,-25.644573211669922,-143.74008178710938,-0.16816511750221252,-0.9338953495025635,-0.09489032626152039
9.7347,-23.865093231201172,-25.777637481689453,-143.72203063964844,-0.14470216631889343,-0.943297266960144,-0.09905427694320679
9.7347,-24.408798217773438,-26.49457550048828,-144.6072540283203,-0.12952920794487,-0.9278172254562378,-0.1014142632484436
9.7347,-23.915603637695312,-26.41012954711914,-144.8924560546875,-0.10200807452201843,-0.9687057733535767,-0.10586625337600708
9.7361,-24.371990203857422,-27.48483657836914,-144.70358276367188,-0.10296705365180969,-0.9452682137489319,-0.1097862720489502
9.7505,-24.802974700927734,-27.747425079345703,-144.6348419189453,-0.09231141209602356,-0.9407694935798645,-0.11082732677459717
9.7505,-24.825759887695312,-26.819477081298828,-144.30511474609375,-0.044262081384658813,-0.9401453137397766,-0.10809934139251709
9.7505,-24.82034683227539,-27.665241241455078,-144.16928100585938,-0.05061998963356018,-0.948654055595398,-0.1093742847442627
9.7505,-24.679027557373047,-27.665122985839844,-143.66163635253906,-0.04399123787879944,-0.9400763511657715,-0.11041319370269775
9.7506,-24.985984802246094,-27.637645721435547,-142.70069885253906,-0.02895215153694153,-0.945067286491394,-0.1045493483543396
9.752,-24.452735900878906,-27.876266479492188,-142.50352478027344,-0.03146126866340637,-0.9618310332298279,-0.09903532266616821
9.7661,-25.064929962158203,-26.99150848388672,-141.74307250976562,-8.20457935333252e-05,-0.9449843168258667,-0.09511828422546387
9.7661,-24.555713653564453,-27.709495544433594,-140.7239227294922,-0.014608293771743774,-0.959635853767395,-0.08308130502700806
9.7662,-24.78028106689453,-27.243122100830078,-139.58438110351562,-0.00733831524848938,-0.9564411640167236,-0.0738992691040039
9.7662,-24.74364471435547,-26.93503189086914,-138.44937133789062,-0.006628185510635376,-0.9472951889038086,-0.06554520130157471
9.7662,-24.11324691772461,-26.379215240478516,-137.75198364257812,0.003633826971054077,-0.95447838306427,-0.052678290754556656
9.7662,-23.749408721923828,-26.49561309814453,-135.73089599609375,-0.027746111154556274,-0.9544196128845215,-0.04738331213593483
9.7681,-23.633586883544922,-26.083919525146484,-134.4212646484375,-0.04531404376029968,-0.9353582859039307,-0.03267529979348183
9.782,-23.12689208984375,-25.242080688476562,-132.1490478515625,-0.050438135862350464,-0.9266589879989624,-0.021388325840234756
9.782,-22.216209411621094,-24.584609985351562,-130.828125,-0.06820812821388245,-0.9284860491752625,-0.015211258083581924
9.782,-22.693073272705078,-24.3428955078125,-128.45494079589844,-0.10353997349739075,-0.883159875869751,-0.002128247171640396
9.782,-21.584335327148438,-24.35718536376953,-127.2082290649414,-0.14141997694969177,-0.8709721565246582,0.0037836991250514984
9.7821,-21.692520141601562,-23.34707260131836,-124.37357330322266,-0.1458321511745453,-0.8404370546340942,0.012296702712774277
9.7831,-20.70722198486328,-22.70227813720703,-121.9791488647461,-0.16907307505607605,-0.8289769887924194,0.016284730285406113
9.7975,-20.277565002441406,-21.937511444091797,-119.71819305419922,-0.17895302176475525,-0.7935100197792053,0.01868775114417076
9.7976,-19.864086151123047,-21.49411392211914,-117.01575469970703,-0.20590123534202576,-0.7644621729850769,0.027088727802038193
9.7976,-19.291046142578125,-21.225353240966797,-114.756591796875,-0.23569920659065247,-0.7372210025787354,0.032472725957632065
9.7976,-19.072467803955078,-20.62668228149414,-112.31083679199219,-0.2552250921726227,-0.6971461772918701,0.03784268721938133
9.7976,-17.905384063720703,-19.833377838134766,-110.0405044555664,-0.2644321620464325,-0.6812629103660583,0.039621736854314804
9.7981,-17.715850830078125,-19.11905288696289,-107.2671127319336,-0.26871320605278015,-0.6489048600196838,0.04488774761557579
9.8134,-17.588871002197266,-18.42734146118164,-104.05469512939453,-0.28041619062423706,-0.6002151966094971,0.03864772245287895
9.8135,-16.608566284179688,-17.787670135498047,-101.5890121459961,-0.29594507813453674,-0.5986660718917847,0.0442127101123333
9.8135,-16.59085464477539,-17.928936004638672,-99.07958984375,-0.3301401436328888,-0.550896167755127,0.03951172158122063
9.8135,-15.98591136932373,-16.292049407958984,-96.5384292602539,-0.29206112027168274,-0.537601113319397,0.03908174857497215
9.8135,-15.807770729064941,-16.647979736328125,-93.52397918701172,-0.34773311018943787,-0.5018380880355835,0.040427740663290024
9.8136,-14.736441612243652,-15.240553855895996,-92.00140380859375,-0.3282181918621063,-0.5021028518676758,0.042125727981328964
9.8289,-14.17186450958252,-14.652665138244629,-89.02708435058594,-0.32947617769241333,-0.48137789964675903,0.04170171543955803
9.829,-13.89317798614502,-13.716155052185059,-86.81900787353516,-0.32274121046066284,-0.45758891105651855,0.04661572352051735
9.829,-13.49402141571045,-13.221616744995117,-83.97433471679688,-0.32995614409446716,-0.43657106161117554,0.0477767176926136
9.829,-12.870009422302246,-12.465540885925293,-81.56883239746094,-0.33016514778137207,-0.42546725273132324,0.04775773361325264
9.829,-12.194899559020996,-11.949386596679688,-79.29312896728516,-0.34546223282814026,-0.41886788606643677,0.04848873242735863
9.829,-11.960341453552246,-12.013830184936523,-76.45475769042969,-0.36821919679641724,-0.3892431855201721,0.049329739063978195
9.8446,-11.543728828430176,-11.023300170898438,-74.11774444580078,-0.359308123588562,-0.3634949326515198,0.04861872270703316
9.8446,-11.033559799194336,-10.590191841125488,-71.33618927001953,-0.37854209542274475,-0.35332614183425903,0.05059674009680748
9.8446,-10.625213623046875,-10.031113624572754,-68.99720001220703,-0.3822242021560669,-0.33913400769233704,0.05447773262858391
9.8446,-9.772403717041016,-9.264974594116211,-66.65143585205078,-0.37831318378448486,-0.3363790512084961,0.05856475606560707
9.8447,-9.396190643310547,-8.208813667297363,-63.804359436035156,-0.36994609236717224,-0.3131530284881592,0.05679674074053764
9.8447,-8.986260414123535,-7.4353485107421875,-61.397117614746094,-0.3668200969696045,-0.3056830167770386,0.06075374409556389
9.846,-8.422383308410645,-7.54991340637207,-58.80165100097656,-0.3808431625366211,-0.28662109375,0.05537774786353111
9.8603,-7.555020332336426,-6.700442314147949,-56.327110290527344,-0.3856962025165558,-0.2926200032234192,0.05621875450015068
9.8604,-7.268013954162598,-6.190905570983887,-54.29955291748047,-0.38546717166900635,-0.2840961515903473,0.0562177412211895
9.8604,-7.439837455749512,-5.641488075256348,-51.78020477294922,-0.3894711136817932,-0.247109055519104,0.05905875191092491
9.8604,-6.793996810913086,-4.595602989196777,-50.126976013183594,-0.3712441623210907,-0.249733105301857,0.062026750296354294
9.8604,-6.6591386795043945,-4.393989562988281,-47.848140716552734,-0.3818871080875397,-0.23792105913162231,0.0608927421271801
9.8611,-5.98307991027832,-4.089710235595703,-45.61793518066406,-0.3803861737251282,-0.24469207227230072,0.05516575649380684
9.8759,-5.718478202819824,-3.5755491256713867,-43.712589263916016,-0.37221211194992065,-0.2389850914478302,0.054439742118120193
9.876,-5.98928165435791,-3.346231460571289,-41.37531280517578,-0.3774411678314209,-0.21653521060943604,0.05881575122475624
9.876,-5.347150802612305,-3.6586570739746094,-39.02236557006836,-0.39766016602516174,-0.22930212318897247,0.06071474775671959
9.876,-4.964268684387207,-2.8173599243164062,-36.85411834716797,-0.37725311517715454,-0.23790211975574493,0.06325574219226837
9.876,-5.261781692504883,-1.6149835586547852,-35.19617462158203,-0.34076616168022156,-0.22476904094219208,0.0540817491710186
9.8761,-4.393016815185547,-1.1181488037109375,-33.59404754638672,-0.3366681635379791,-0.2557750344276428,0.056858744472265244
9.8919,-4.003395080566406,-1.226633071899414,-31.688461303710938,-0.33962705731391907,-0.25449907779693604,0.06066575273871422
9.8919,-4.016071319580078,-1.1141529083251953,-29.71552276611328,-0.3384771943092346,-0.256104052066803,0.06044875457882881
9.892,-3.920163154602051,-0.6938076019287109,-28.500198364257812,-0.3243541121482849,-0.2599971294403076,0.05601975694298744
9.892,-3.0406107902526855,-0.6101646423339844,-26.897274017333984,-0.3324321508407593,-0.29296302795410156,0.054578740149736404
9.892,-3.3547134399414062,-0.1932849884033203,-25.694225311279297,-0.31852221488952637,-0.2777550518512726,0.057274747639894485
9.892,-3.2362546920776367,0.11249923706054688,-23.647659301757812,-0.30227822065353394,-0.2905750870704651,0.05796574428677559
9.8942,-3.3286514282226562,0.6702604293823242,-23.007389068603516,-0.28495413064956665,-0.2902470529079437,0.05547875538468361
9.9076,-3.3145971298217773,-0.15656661987304688,-21.677719116210938,-0.31554314494132996,-0.29078203439712524,0.055931758135557175
9.9077,-3.344738483428955,1.2281522750854492,-20.583694458007812,-0.26607921719551086,-0.29845404624938965,0.06006474420428276
9.9077,-2.981126308441162,0.782994270324707,-19.184864044189453,-0.2919151186943054,-0.3067120909690857,0.05352775380015373
9.9077,-3.087656021118164,0.9402341842651367,-18.415447235107422,-0.2768361568450928,-0.3077491223812103,0.05318375304341316
9.9077,-2.450587749481201,1.3712987899780273,-17.317115783691406,-0.260449081659317,-0.3335720896720886,0.05135874077677727
9.9091,-3.027311325073242,1.943953514099121,-16.36556625366211,-0.23320914804935455,-0.309190034866333,0.047006744891405106
9.9226,-2.759787082672119,1.806920051574707,-15.84281063079834,-0.23529218137264252,-0.3402400612831116,0.051536742597818375
9.9226,-2.5493454933166504,1.5433988571166992,-15.135071754455566,-0.23159117996692657,-0.3416121006011963,0.04226173833012581
9.9227,-2.6824512481689453,0.30623722076416016,-14.166247367858887,-0.23616214096546173,-0.34550607204437256,0.030700746923685074
9.9227,-2.9886369705200195,1.7571439743041992,-13.64519214630127,-0.1850261390209198,-0.3437230885028839,0.025491755455732346
9.9227,-2.353842258453369,1.2088956832885742,-13.381749153137207,-0.20413413643836975,-0.36617016792297363,0.02039974555373192
9.924,-2.602938652038574,2.3250951766967773,-12.613181114196777,-0.15297211706638336,-0.35223305225372314,0.022927749902009964
9.9384,-2.2841362953186035,1.8267107009887695,-11.846552848815918,-0.17884019017219543,-0.3678080439567566,0.01670173928141594
9.9385,-1.6447510719299316,1.6629514694213867,-11.525534629821777,-0.17875716090202332,-0.36853307485580444,0.011780750006437302
9.9385,-2.160395622253418,2.52377986907959,-11.210091590881348,-0.14685113728046417,-0.34875214099884033,0.01193973794579506
9.9385,-2.1254420280456543,2.353671073913574,-10.128989219665527,-0.14994409680366516,-0.3446331024169922,0.008067753165960312
9.9385,-2.316152572631836,1.988337516784668,-10.843111991882324,-0.18234913051128387,-0.33211708068847656,0.0017737336456775665
9.939,-1.7146930694580078,2.780646324157715,-10.071185111999512,-0.15306013822555542,-0.34198814630508423,0.006715741008520126
9.9543,-2.4060802459716797,2.858809471130371,-9.321450233459473,-0.1515401005744934,-0.30677908658981323,-0.0010332651436328888
9.9544,-2.6098380088806152,2.9249982833862305,-9.331944465637207,-0.15599113702774048,-0.29558810591697693,0.005362745374441147
9.9544,-1.846341609954834,3.0589590072631836,-8.870064735412598,-0.15388306975364685,-0.32085609436035156,-0.005872268229722977
9.9544,-2.0535926818847656,2.546320915222168,-8.684050559997559,-0.15097716450691223,-0.2978801429271698,-0.009468261152505875
